,iteraciones,difference_norm,time
281,16000.0,0.00036840003692759635,988469117.0
282,18000.0,0.07536228408405027,1145579353.0
283,20000.0,2.5317422861093063e-06,1218985223.0
284,22000.0,1.2004915352648027e-06,1361327917.0
285,24000.0,1.0172900818616882e-07,1512887146.0
286,26000.0,5.404299528386503e-06,1664381842.0
287,28000.0,1.3553395206145068e-09,1715178295.0
288,30000.0,9.913658089999445e-09,1833442641.0
289,32000.0,7.10780909685127e-10,1952567028.0
290,34000.0,1.3187293035343828e-10,2076377574.0
291,36000.0,1.776281166598892e-10,2212426378.0
292,38000.0,1.2614773226005127e-10,2335041734.0
293,40000.0,1.0780517811781465e-10,2469767301.0
294,0.0,46791.238703309624,10784193.0
295,2000.0,572.2308296750682,131139338.0
296,4000.0,170.90192854193157,258224763.0
297,6000.0,97.04617030541914,379073663.0
298,8000.0,50.7939769097151,518153016.0
299,10000.0,2.6982864846322134,636746761.0
300,12000.0,0.22703448067399937,787144202.0
301,14000.0,12.77622919660605,892659120.0
302,16000.0,3.783365331097915,1036103130.0
303,18000.0,0.002914774760491147,1141957781.0
304,20000.0,0.0006015403854315301,1275567303.0
305,22000.0,0.035664233280213085,1402098314.0
306,24000.0,0.001815204081440937,1512685586.0
307,26000.0,4.869776075998484e-06,1667506006.0
308,28000.0,2.194027262269499e-05,1760425678.0
309,30000.0,6.957619135015206e-06,1961970340.0
310,32000.0,1.8115208667673564e-06,2049365326.0
311,34000.0,5.998282820623286e-07,2166901517.0
312,36000.0,8.10342021783303e-07,2294418976.0
313,38000.0,2.143358788959937e-09,2393075287.0
314,40000.0,8.171314299365572e-09,2561045207.0
315,0.0,40928.248306302696,10842884.0
316,2000.0,422.48172649616106,159040622.0
317,4000.0,16.96388248990895,264248190.0
318,6000.0,4.170294314786546,387903525.0
319,8000.0,0.055707979282862814,515953140.0
320,10000.0,0.05207911644206759,637573001.0
321,12000.0,0.004344323930513143,777894911.0
322,14000.0,0.0003761564114484628,883887045.0
323,16000.0,0.0007242433449331376,1031041845.0
324,18000.0,7.654855761028756e-05,1154246085.0
325,20000.0,0.0047223754652695946,1276912361.0
326,22000.0,1.597808684412172e-05,1387451231.0
327,24000.0,2.6571903934069495e-07,1545175195.0
328,26000.0,3.090518255119967e-05,1672674275.0
329,28000.0,8.010221526077998e-09,1737123462.0
330,30000.0,5.853395634147773e-06,1929050632.0
331,32000.0,2.7686709169216784e-06,2073284112.0
332,34000.0,2.1659156246300882e-10,2121580621.0
333,36000.0,2.5369407907760434e-10,2247947097.0
334,38000.0,1.628358603511515e-10,2401786951.0
335,40000.0,8.623159075682452e-11,2459298174.0
336,0.0,40443.54375635671,10782088.0
337,2000.0,179.42759319326797,131597384.0
338,4000.0,28.110475020805012,257995474.0
339,6000.0,4.188415434636693,379497403.0
340,8000.0,0.32595626802903055,506548961.0
341,10000.0,0.16653147414347103,626405876.0
342,12000.0,0.018634879861681046,783015227.0
343,14000.0,0.00024864104218082163,900368933.0
344,16000.0,0.00023239362142906116,1008429419.0
345,18000.0,6.716713743273317e-06,1132337018.0
346,20000.0,4.666762339056163e-07,1237502543.0
347,22000.0,4.810776310648634e-09,1379474695.0
348,24000.0,2.669520497988742e-09,1515107527.0
349,26000.0,1.6681818237884727e-09,1642986417.0
350,28000.0,1.75077428110626e-09,1791256925.0
351,30000.0,6.955882980719252e-11,1893403136.0
352,32000.0,7.148045710891892e-11,2026195217.0
353,34000.0,8.405741880324058e-11,2181102854.0
354,36000.0,8.61884075220587e-11,2299289638.0
355,38000.0,8.621903191396996e-11,2343834659.0
356,40000.0,8.483493019184607e-11,2454179461.0
357,0.0,38429.47133032445,11006210.0
358,2000.0,229.83043275803018,131674240.0
359,4000.0,20.927962732417072,256406503.0
360,6000.0,2.982725441938366,388660876.0
361,8000.0,0.3724386045134793,500231622.0
362,10000.0,0.087915545844618,620334423.0
363,12000.0,0.0006880858056687989,749149650.0
364,14000.0,0.00019147986178310371,864956677.0
365,16000.0,5.078863429265113e-05,1022416763.0
366,18000.0,9.984193958767483e-07,1165085537.0
367,20000.0,0.0004231067986374515,1292259630.0
368,22000.0,0.06350855968838595,1387251101.0
369,24000.0,5.86419112091896e-08,1519181647.0
370,26000.0,6.82623035874741e-10,1649743863.0
371,28000.0,7.04710281618226e-08,1783644292.0
372,30000.0,1.7279862207786324e-10,1820691322.0
373,32000.0,1.965979354867642e-09,1945181447.0
374,34000.0,2.336086970755602e-08,2172240717.0
375,36000.0,1.1187518156319242e-09,2312618094.0
376,38000.0,2.6799981722724907e-09,2420124632.0
377,40000.0,1.750079348106226e-10,2580742401.0
378,0.0,41151.045934967915,10818729.0
379,2000.0,426.87570941398343,140709673.0
380,4000.0,263.17833220753926,252648890.0
381,6000.0,0.9407937605100984,398616454.0
382,8000.0,0.09922903593371252,524980028.0
383,10000.0,0.20873154104184052,625650657.0
384,12000.0,0.02368666036633993,777000841.0
385,14000.0,0.030450962202790883,900837157.0
386,16000.0,0.0009289587811564814,979303765.0
387,18000.0,6.108684264916065e-07,1108633239.0
388,20000.0,3.5153567720414e-06,1222436197.0
389,22000.0,5.370059270859428e-07,1337246982.0
390,24000.0,3.772564589610283e-09,1465031497.0
391,26000.0,1.3298601686528854e-09,1585375128.0
392,28000.0,3.3427770773641895e-10,1706078724.0
393,30000.0,9.884780638458325e-10,1855979797.0
394,32000.0,6.350594279780353e-08,1944071139.0
395,34000.0,7.684224812010142e-11,2159232962.0
396,36000.0,5.787587298300423e-11,2263279521.0
397,38000.0,6.042718325716124e-11,2338687739.0
398,40000.0,6.025384635677256e-11,2539469789.0
399,0.0,39002.61263416738,10827174.0
400,2000.0,358.6492018332842,131177551.0
401,4000.0,12.871369068264936,276189480.0
402,6000.0,1.1353877600180848,378073116.0
403,8000.0,0.10579292688834002,518457684.0
404,10000.0,0.0035454420683233923,652023789.0
405,12000.0,0.8664580951433212,771036240.0
406,14000.0,0.00011306179619783862,910600149.0
407,16000.0,0.0016822392315511958,1008351230.0
408,18000.0,7.570410835825658e-05,1113881089.0
409,20000.0,1.0117219206316474e-05,1218301097.0
410,22000.0,5.109932248387461e-06,1339185681.0
411,24000.0,3.874515041152632e-05,1463367743.0
412,26000.0,2.2951160356969867e-05,1585275028.0
413,28000.0,4.255577903400365e-09,1702123863.0
414,30000.0,1.909771366881419e-09,1824755055.0
415,32000.0,1.356739443458821e-08,1945162467.0
416,34000.0,4.879543846758594e-10,2068460808.0
417,36000.0,1.0919794651842451e-10,2242297584.0
418,38000.0,1.1323705056964783e-10,2657864184.0
419,40000.0,1.4865946001973995e-10,2848680415.0
420,0.0,42311.93240630461,11152665.0
421,2000.0,281.94180868167973,168573517.0
422,4000.0,40.8132053358997,305948155.0
423,6000.0,1.719145673670341,404237586.0
424,8000.0,0.03175218074751541,543662711.0
425,10000.0,14.036459821073088,723381113.0
426,12000.0,0.010214554627517317,827447103.0
427,14000.0,0.002081714435818043,897084021.0
428,16000.0,0.4346506411235003,1051471149.0
429,18000.0,0.0011885156525057283,1213637392.0
430,20000.0,6.283633791170473e-05,1284090347.0
431,22000.0,1.3260761070910121e-06,1466006759.0
432,24000.0,5.868744404580184e-06,1610829899.0
433,26000.0,1.0193983035122756e-06,1732172418.0
434,28000.0,3.0679903069597e-07,1755687008.0
435,30000.0,2.2657971150863433e-07,1866863949.0
436,32000.0,1.2779548242747295e-07,1976981189.0
437,34000.0,2.7421901293678275e-07,2097165673.0
438,36000.0,3.873001190868308e-09,2286790345.0
439,38000.0,2.923642767882484e-09,2378677669.0
440,40000.0,3.219687982891628e-10,2478397154.0
441,0.0,50896.777464315725,11643334.0
442,2000.0,491.49293619825795,137665648.0
443,4000.0,71.2513721402697,262299884.0
444,6000.0,3.8691807550875343,389128663.0
445,8000.0,0.6237183969091236,510687476.0
446,10000.0,0.3779340820137558,629564488.0
447,12000.0,0.03493125500441628,751461637.0
448,14000.0,0.004971047545295965,894236084.0
449,16000.0,0.02070901073369753,1022229664.0
450,18000.0,0.00042017408872438504,1169877268.0
451,20000.0,1.3154688686647931e-05,1343289086.0
452,22000.0,1.3415005382309137e-05,1367076061.0
453,24000.0,3.8715315833770526e-08,1496272558.0
454,26000.0,1.0239310215125198e-06,1865618104.0
455,28000.0,2.4419341164497176e-07,1799893633.0
456,30000.0,3.605517343435727e-09,1890663057.0
457,32000.0,1.779548254587926e-10,1975094276.0
458,34000.0,5.294658694809939e-10,2070295516.0
459,36000.0,1.953372504026607e-10,2189855300.0
460,38000.0,1.158882549784357e-09,2310944970.0
461,40000.0,1.6081613332663558e-10,2430773316.0
462,0.0,79590.31735969448,10780488.0
463,2000.0,195.79037115708707,131605971.0
464,4000.0,50.81624559482128,252815860.0
465,6000.0,5.462788445417942,379472310.0
466,8000.0,6.698850703304149,498982546.0
467,10000.0,0.8974124075348962,637655023.0
468,12000.0,9.797314888770098,760205872.0
469,14000.0,3.0658955303302946,899242008.0
470,16000.0,12.67279960799491,1012026779.0
471,18000.0,0.08352145848614058,1141689013.0
472,20000.0,0.5580313824513685,1232343277.0
473,22000.0,0.00450999001847336,1347718885.0
474,24000.0,0.017873668900598928,1468681645.0
475,26000.0,0.0005500126473082645,1593165255.0
476,28000.0,0.0002603826729345116,1714967284.0
477,30000.0,0.00040028168928259335,1849959864.0
478,32000.0,1.4590583385114542e-05,1967043133.0
479,34000.0,1.3167411361507675e-05,2088856072.0
480,36000.0,2.7735582486769774e-05,2204259644.0
481,38000.0,5.54179871478766e-06,2321795064.0
482,40000.0,1.2341174039676162e-06,2439032152.0
483,0.0,46456.11184040983,10839718.0
484,2000.0,119.62480889038527,131434461.0
485,4000.0,43.807658868641475,255005638.0
486,6000.0,18.86150606308915,376393646.0
487,8000.0,1.2681453428954326,498696571.0
488,10000.0,0.4018871048302269,617984713.0
489,12000.0,0.09200425653728718,741496542.0
490,14000.0,0.037271534827176114,863250233.0
