,K,alpha,k,accuracy,precision,recall,n
686,5.0,20.0,5.0,0.7666666666666667,0.7859665661136249,0.7595815295815296,450.0
687,5.0,20.0,6.0,0.7555555555555555,0.7800089126559715,0.7561652236652237,450.0
688,5.0,20.0,7.0,0.7444444444444445,0.7587840264310852,0.735573593073593,450.0
689,5.0,20.0,8.0,0.7555555555555555,0.777077677224736,0.7477958152958152,450.0
690,5.0,20.0,9.0,0.7777777777777778,0.7938725490196078,0.7745815295815296,450.0
691,5.0,20.0,10.0,0.7444444444444445,0.7279851031321619,0.733510101010101,450.0
692,5.0,20.0,11.0,0.7444444444444445,0.7471553773024362,0.7400937950937951,450.0
693,5.0,20.0,12.0,0.7333333333333333,0.7421553773024361,0.729613997113997,450.0
694,5.0,20.0,13.0,0.7222222222222222,0.7147058823529412,0.7139393939393939,450.0
695,5.0,20.0,14.0,0.7111111111111111,0.7055392156862745,0.706002886002886,450.0
696,5.0,20.0,15.0,0.6888888888888889,0.6870868347338935,0.683502886002886,450.0
697,5.0,20.0,16.0,0.6888888888888889,0.6870868347338935,0.683502886002886,450.0
698,5.0,20.0,17.0,0.7,0.702563025210084,0.696002886002886,450.0
699,5.0,20.0,18.0,0.7111111111111111,0.713625296272355,0.7098917748917749,450.0
700,5.0,20.0,19.0,0.7222222222222222,0.7537535014005603,0.7175937950937952,450.0
701,5.0,20.0,20.0,0.7111111111111111,0.7444586296056885,0.7050937950937952,450.0
702,5.0,20.0,21.0,0.7111111111111111,0.7444586296056885,0.7050937950937952,450.0
703,5.0,20.0,22.0,0.6888888888888889,0.7311171263377145,0.6848917748917749,450.0
704,5.0,20.0,23.0,0.6888888888888889,0.725561570782159,0.6828715728715729,450.0
705,5.0,20.0,24.0,0.7,0.7387896825396826,0.6928715728715729,450.0
706,5.0,20.0,25.0,0.6888888888888889,0.7347455648926238,0.6817604617604618,450.0
707,5.0,20.0,50.0,0.6444444444444445,0.6455753968253968,0.6338636363636363,450.0
708,5.0,20.0,100.0,0.5777777777777777,0.5868398268398268,0.5695707070707071,450.0
709,5.0,20.0,150.0,0.4777777777777778,0.4525,0.4644444444444445,450.0
710,5.0,20.0,200.0,0.4111111111111111,0.40996715927750405,0.39429292929292925,450.0
711,5.0,20.0,250.0,0.36666666666666664,0.24951471420486704,0.33795454545454545,450.0
712,5.0,20.0,300.0,0.3333333333333333,0.17884199134199136,0.2916161616161616,450.0
713,5.0,20.0,350.0,0.18888888888888888,0.04896313364055299,0.15454545454545454,450.0
714,5.0,20.0,400.0,0.12222222222222222,0.012222222222222221,0.1,450.0
715,5.0,20.0,450.0,0.12222222222222222,0.012222222222222221,0.1,450.0
716,5.0,20.0,1.0,0.8222222222222222,0.8172943722943723,0.8257395382395384,450.0
717,5.0,20.0,2.0,0.8,0.8083152958152958,0.7953102453102454,450.0
718,5.0,20.0,3.0,0.8444444444444444,0.8462193362193362,0.8483585858585858,450.0
719,5.0,20.0,4.0,0.8111111111111111,0.8083152958152958,0.8158910533910534,450.0
720,5.0,20.0,5.0,0.8,0.8056854256854257,0.8036255411255411,450.0
721,5.0,20.0,6.0,0.8222222222222222,0.838044733044733,0.8324314574314574,450.0
722,5.0,20.0,7.0,0.8222222222222222,0.832521645021645,0.8297799422799423,450.0
723,5.0,20.0,8.0,0.8444444444444444,0.8522041847041848,0.8520021645021645,450.0
724,5.0,20.0,9.0,0.8444444444444444,0.8495165945165946,0.8499819624819624,450.0
725,5.0,20.0,10.0,0.8222222222222222,0.8279256854256853,0.8263708513708513,450.0
726,5.0,20.0,11.0,0.8333333333333334,0.8370165945165946,0.8374819624819624,450.0
727,5.0,20.0,12.0,0.8444444444444444,0.8476911976911976,0.8485930735930737,450.0
728,5.0,20.0,13.0,0.8333333333333334,0.8370165945165946,0.8374819624819624,450.0
729,5.0,20.0,14.0,0.8222222222222222,0.8332467532467532,0.8231962481962481,450.0
730,5.0,20.0,15.0,0.7888888888888889,0.7957467532467531,0.790494227994228,450.0
731,5.0,20.0,16.0,0.7777777777777778,0.7858891108891108,0.7848124098124099,450.0
732,5.0,20.0,17.0,0.7777777777777778,0.7854850704850704,0.7796176046176047,450.0
733,5.0,20.0,18.0,0.7777777777777778,0.7854850704850704,0.7796176046176047,450.0
734,5.0,20.0,19.0,0.7888888888888889,0.8077072927072926,0.7907287157287157,450.0
735,5.0,20.0,20.0,0.8,0.819020424020424,0.7998196248196248,450.0
736,5.0,20.0,21.0,0.8111111111111111,0.8265295815295814,0.8089105339105339,450.0
737,5.0,20.0,22.0,0.8111111111111111,0.8253102453102453,0.8109307359307361,450.0
738,5.0,20.0,23.0,0.8,0.8216466866466867,0.8038600288600289,450.0
739,5.0,20.0,24.0,0.8,0.8220254745254746,0.8038600288600289,450.0
740,5.0,20.0,25.0,0.8333333333333334,0.8483658008658008,0.8345418470418471,450.0
741,5.0,20.0,50.0,0.7111111111111111,0.7261002886002885,0.7058441558441558,450.0
742,5.0,20.0,100.0,0.6,0.7298036758563075,0.5908008658008658,450.0
743,5.0,20.0,150.0,0.5333333333333333,0.6348064182194617,0.515530303030303,450.0
744,5.0,20.0,200.0,0.4444444444444444,0.48002210433244913,0.4313131313131313,450.0
745,5.0,20.0,250.0,0.4111111111111111,0.4361903777226357,0.390530303030303,450.0
746,5.0,20.0,300.0,0.34444444444444444,0.17906832298136646,0.3101010101010101,450.0
747,5.0,20.0,350.0,0.23333333333333334,0.07104851330203443,0.19090909090909092,450.0
748,5.0,20.0,400.0,0.12222222222222222,0.012222222222222221,0.1,450.0
749,5.0,20.0,450.0,0.12222222222222222,0.012222222222222221,0.1,450.0
750,5.0,20.0,1.0,0.7636363636363637,0.7835858585858586,0.7576190476190476,550.0
751,5.0,20.0,2.0,0.7545454545454545,0.7574386724386725,0.7492857142857143,550.0
752,5.0,20.0,3.0,0.7818181818181819,0.7912798312798313,0.775952380952381,550.0
753,5.0,20.0,4.0,0.7636363636363637,0.7690409590409589,0.760952380952381,550.0
754,5.0,20.0,5.0,0.7909090909090909,0.8002589077589077,0.7887301587301587,550.0
755,5.0,20.0,6.0,0.7818181818181819,0.7914263514263513,0.7815079365079366,550.0
756,5.0,20.0,7.0,0.7727272727272727,0.784582917082917,0.7698412698412699,550.0
757,5.0,20.0,8.0,0.7727272727272727,0.7878787878787878,0.7698412698412699,550.0
758,5.0,20.0,9.0,0.7636363636363637,0.7664862914862914,0.7587301587301587,550.0
759,5.0,20.0,10.0,0.7727272727272727,0.7867243867243867,0.7698412698412699,550.0
760,5.0,20.0,11.0,0.7727272727272727,0.787873237873238,0.7710317460317462,550.0
761,5.0,20.0,12.0,0.7545454545454545,0.7736308136308137,0.7543650793650793,550.0
762,5.0,20.0,13.0,0.7545454545454545,0.7730014430014429,0.7555555555555556,550.0
763,5.0,20.0,14.0,0.7545454545454545,0.7725324675324675,0.7532539682539683,550.0
764,5.0,20.0,15.0,0.7727272727272727,0.783500976148035,0.769920634920635,550.0
765,5.0,20.0,16.0,0.7545454545454545,0.7763235302708986,0.7527777777777779,550.0
766,5.0,20.0,17.0,0.7545454545454545,0.772014652014652,0.7515873015873016,550.0
767,5.0,20.0,18.0,0.7363636363636363,0.758107769423559,0.7344444444444445,550.0
768,5.0,20.0,19.0,0.7090909090909091,0.7394793880010598,0.7067460317460317,550.0
769,5.0,20.0,20.0,0.7090909090909091,0.7365800865800866,0.7038888888888889,550.0
770,5.0,20.0,21.0,0.7,0.7321683218742042,0.6967460317460318,550.0
771,5.0,20.0,22.0,0.7181818181818181,0.751850861556744,0.7150793650793651,550.0
772,5.0,20.0,23.0,0.7181818181818181,0.7562626262626263,0.7150793650793651,550.0
773,5.0,20.0,24.0,0.7272727272727273,0.7595980335454019,0.7234126984126985,550.0
774,5.0,20.0,25.0,0.7272727272727273,0.7595980335454019,0.7234126984126985,550.0
775,5.0,20.0,50.0,0.6818181818181818,0.73007153579135,0.6824603174603174,550.0
776,5.0,20.0,100.0,0.6818181818181818,0.7520357668759203,0.6796825396825397,550.0
777,5.0,20.0,150.0,0.5636363636363636,0.6425985663082439,0.5574603174603174,550.0
778,5.0,20.0,200.0,0.4909090909090909,0.5838644688644689,0.47246031746031747,550.0
779,5.0,20.0,250.0,0.41818181818181815,0.48346253229974157,0.39642857142857146,550.0
780,5.0,20.0,300.0,0.34545454545454546,0.27141711229946525,0.3123809523809524,550.0
781,5.0,20.0,350.0,0.3181818181818182,0.24727118422770594,0.28095238095238095,550.0
782,5.0,20.0,400.0,0.20909090909090908,0.25819444444444445,0.1761904761904762,550.0
783,5.0,20.0,450.0,0.12727272727272726,0.012727272727272726,0.1,550.0
784,5.0,20.0,500.0,0.12727272727272726,0.012727272727272726,0.1,550.0
785,5.0,20.0,550.0,0.12727272727272726,0.012727272727272726,0.1,550.0
786,5.0,20.0,1.0,0.7727272727272727,0.7823992673992675,0.7662987012987014,550.0
787,5.0,20.0,2.0,0.7454545454545455,0.7775050684609508,0.7346536796536796,550.0
788,5.0,20.0,3.0,0.7909090909090909,0.8223502886002885,0.7891558441558442,550.0
789,5.0,20.0,4.0,0.7727272727272727,0.8032848034318624,0.7674891774891774,550.0
790,5.0,20.0,5.0,0.7909090909090909,0.8128877005347593,0.7936796536796538,550.0
791,5.0,20.0,6.0,0.8,0.8206552108022697,0.7990043290043289,550.0
792,5.0,20.0,7.0,0.7909090909090909,0.8069417020887609,0.7899134199134199,550.0
793,5.0,20.0,8.0,0.7909090909090909,0.808555366202425,0.7891558441558442,550.0
794,5.0,20.0,9.0,0.7909090909090909,0.8168181818181818,0.7911038961038961,550.0
795,5.0,20.0,10.0,0.7909090909090909,0.8228860028860028,0.7899134199134199,550.0
796,5.0,20.0,11.0,0.7818181818181819,0.815952380952381,0.783961038961039,550.0
797,5.0,20.0,12.0,0.7636363636363637,0.7943939393939392,0.7657792207792208,550.0
798,5.0,20.0,13.0,0.7727272727272727,0.8063816738816738,0.773961038961039,550.0
799,5.0,20.0,14.0,0.8,0.8244191919191918,0.806060606060606,550.0
800,5.0,20.0,15.0,0.8090909090909091,0.8557070707070707,0.813051948051948,550.0
801,5.0,20.0,16.0,0.7909090909090909,0.8256544771018456,0.7996753246753247,550.0
802,5.0,20.0,17.0,0.8,0.8445796197266786,0.805,550.0
803,5.0,20.0,18.0,0.7818181818181819,0.8162626262626264,0.7868181818181819,550.0
804,5.0,20.0,19.0,0.7818181818181819,0.8225396825396825,0.7859090909090909,550.0
805,5.0,20.0,20.0,0.7818181818181819,0.8223595848595849,0.7860606060606061,550.0
806,5.0,20.0,21.0,0.7909090909090909,0.8374703074703074,0.7922943722943724,550.0
807,5.0,20.0,22.0,0.8,0.8463125763125762,0.8022943722943723,550.0
808,5.0,20.0,23.0,0.7909090909090909,0.8437950937950938,0.7913852813852815,550.0
809,5.0,20.0,24.0,0.7909090909090909,0.8437950937950938,0.7913852813852815,550.0
810,5.0,20.0,25.0,0.7818181818181819,0.8373848373848374,0.7813852813852814,550.0
811,5.0,20.0,50.0,0.6636363636363637,0.7427045177045177,0.6584848484848486,550.0
812,5.0,20.0,100.0,0.5454545454545454,0.6438560744810745,0.5391991341991342,550.0
813,5.0,20.0,150.0,0.4818181818181818,0.5921322985957133,0.47114718614718615,550.0
814,5.0,20.0,200.0,0.44545454545454544,0.5481493506493507,0.4301082251082251,550.0
815,5.0,20.0,250.0,0.33636363636363636,0.30012534635176147,0.31692640692640694,550.0
816,5.0,20.0,300.0,0.3090909090909091,0.23681458548331613,0.28755411255411256,550.0
817,5.0,20.0,350.0,0.3090909090909091,0.21774090199622115,0.27045454545454545,550.0
818,5.0,20.0,400.0,0.17272727272727273,0.14535256410256409,0.14166666666666666,550.0
819,5.0,20.0,450.0,0.12727272727272726,0.012727272727272726,0.1,550.0
820,5.0,20.0,500.0,0.12727272727272726,0.012727272727272726,0.1,550.0
821,5.0,20.0,550.0,0.12727272727272726,0.012727272727272726,0.1,550.0
822,5.0,20.0,1.0,0.8363636363636363,0.8470979020979021,0.8351082251082251,550.0
823,5.0,20.0,2.0,0.7636363636363637,0.7842474192474191,0.756168831168831,550.0
824,5.0,20.0,3.0,0.7909090909090909,0.807009657009657,0.7882467532467532,550.0
825,5.0,20.0,4.0,0.8090909090909091,0.8233169934640522,0.8082467532467532,550.0
826,5.0,20.0,5.0,0.8363636363636363,0.8382625707625708,0.8364285714285714,550.0
827,5.0,20.0,6.0,0.8090909090909091,0.8203352203352203,0.8090043290043291,550.0
828,5.0,20.0,7.0,0.8272727272727273,0.843088578088578,0.829004329004329,550.0
829,5.0,20.0,8.0,0.8363636363636363,0.8491919191919193,0.8390043290043291,550.0
830,5.0,20.0,9.0,0.8363636363636363,0.842905982905983,0.8390043290043291,550.0
831,5.0,20.0,10.0,0.8181818181818182,0.8282234432234434,0.819004329004329,550.0
832,5.0,20.0,11.0,0.7909090909090909,0.7974816849816849,0.7918614718614718,550.0
833,5.0,20.0,12.0,0.8,0.8057295482295483,0.8018614718614717,550.0
834,5.0,20.0,13.0,0.7909090909090909,0.7969261294261294,0.7918614718614718,550.0
835,5.0,20.0,14.0,0.7818181818181819,0.7886538461538461,0.7818614718614719,550.0
836,5.0,20.0,15.0,0.7818181818181819,0.7917612942612943,0.779004329004329,550.0
837,5.0,20.0,16.0,0.7818181818181819,0.7929578754578754,0.7818614718614719,550.0
838,5.0,20.0,17.0,0.7636363636363637,0.7741300366300367,0.761861471861472,550.0
839,5.0,20.0,18.0,0.7636363636363637,0.7688278388278388,0.7675757575757577,550.0
840,5.0,20.0,19.0,0.7454545454545455,0.7502455877455878,0.7456277056277056,550.0
841,5.0,20.0,20.0,0.7272727272727273,0.7300793650793651,0.7284848484848485,550.0
842,5.0,20.0,21.0,0.7363636363636363,0.7447510822510823,0.7356277056277056,550.0
843,5.0,20.0,22.0,0.7363636363636363,0.7441161616161617,0.7384848484848485,550.0
844,5.0,20.0,23.0,0.7636363636363637,0.7701950826950827,0.7656277056277057,550.0
845,5.0,20.0,24.0,0.7636363636363637,0.767973137973138,0.7627705627705628,550.0
846,5.0,20.0,25.0,0.7454545454545455,0.7544658119658119,0.7427705627705627,550.0
847,5.0,20.0,50.0,0.7181818181818181,0.7359575391928334,0.7220995670995671,550.0
848,5.0,20.0,100.0,0.6272727272727273,0.6720421245421246,0.6172943722943722,550.0
849,5.0,20.0,150.0,0.5727272727272728,0.7093064343064344,0.5597186147186147,550.0
850,5.0,20.0,200.0,0.5363636363636364,0.6366286938867585,0.5153463203463204,550.0
851,5.0,20.0,250.0,0.42727272727272725,0.4904913240840014,0.40545454545454546,550.0
852,5.0,20.0,300.0,0.42727272727272725,0.3965406574102226,0.3928354978354978,550.0
853,5.0,20.0,350.0,0.32727272727272727,0.2119723898382435,0.29134199134199135,550.0
854,5.0,20.0,400.0,0.21818181818181817,0.20077294685990338,0.18409090909090908,550.0
855,5.0,20.0,450.0,0.12727272727272726,0.012727272727272726,0.1,550.0
856,5.0,20.0,500.0,0.12727272727272726,0.012727272727272726,0.1,550.0
857,5.0,20.0,550.0,0.12727272727272726,0.012727272727272726,0.1,550.0
858,5.0,20.0,1.0,0.8363636363636363,0.8453504828504828,0.837056277056277,550.0
859,5.0,20.0,2.0,0.8454545454545455,0.8525946275946275,0.8426839826839826,550.0
860,5.0,20.0,3.0,0.8363636363636363,0.831052281052281,0.8367748917748917,550.0
861,5.0,20.0,4.0,0.8272727272727273,0.8223776223776224,0.8291558441558442,550.0
862,5.0,20.0,5.0,0.8181818181818182,0.8196359196359195,0.8208225108225108,550.0
863,5.0,20.0,6.0,0.7818181818181819,0.7846474358974358,0.7872943722943723,550.0
864,5.0,20.0,7.0,0.7909090909090909,0.8001785714285715,0.7997186147186147,550.0
865,5.0,20.0,8.0,0.7818181818181819,0.7935515873015875,0.7897186147186147,550.0
866,5.0,20.0,9.0,0.7909090909090909,0.799131562881563,0.7997186147186148,550.0
867,5.0,20.0,10.0,0.7636363636363637,0.7733928571428572,0.7706277056277056,550.0
868,5.0,20.0,11.0,0.7727272727272727,0.7863079975579975,0.7806277056277057,550.0
869,5.0,20.0,12.0,0.7818181818181819,0.8077415966386555,0.7888095238095237,550.0
870,5.0,20.0,13.0,0.8090909090909091,0.8332361021331609,0.8188095238095239,550.0
871,5.0,20.0,14.0,0.8,0.8248794261294261,0.8104761904761905,550.0
872,5.0,20.0,15.0,0.8,0.828670634920635,0.8104761904761905,550.0
873,5.0,20.0,16.0,0.8181818181818182,0.8477415966386556,0.825952380952381,550.0
874,5.0,20.0,17.0,0.8090909090909091,0.8359783272283273,0.8176190476190477,550.0
875,5.0,20.0,18.0,0.8,0.8252640415140415,0.8076190476190476,550.0
876,5.0,20.0,19.0,0.8,0.8189503878474467,0.805952380952381,550.0
877,5.0,20.0,20.0,0.7818181818181819,0.8123386335886336,0.7876190476190477,550.0
878,5.0,20.0,21.0,0.7727272727272727,0.8073935786435786,0.7776190476190477,550.0
879,5.0,20.0,22.0,0.7727272727272727,0.8073935786435786,0.7776190476190477,550.0
880,5.0,20.0,23.0,0.7636363636363637,0.8031078643578644,0.7676190476190476,550.0
881,5.0,20.0,24.0,0.7909090909090909,0.8248844537815125,0.795952380952381,550.0
882,5.0,20.0,25.0,0.7909090909090909,0.8196463585434174,0.795952380952381,550.0
883,5.0,20.0,50.0,0.7363636363636363,0.7658891435362024,0.7413852813852814,550.0
884,5.0,20.0,100.0,0.6909090909090909,0.7303812853812853,0.6885281385281384,550.0
885,5.0,20.0,150.0,0.6,0.764458229942101,0.5885281385281386,550.0
886,5.0,20.0,200.0,0.5454545454545454,0.7680219780219779,0.5285281385281386,550.0
887,5.0,20.0,250.0,0.43636363636363634,0.4168381100256626,0.40943722943722943,550.0
888,5.0,20.0,300.0,0.37272727272727274,0.2746153846153846,0.34896103896103897,550.0
889,5.0,20.0,350.0,0.34545454545454546,0.2443871169480926,0.31374458874458877,550.0
890,5.0,20.0,400.0,0.22727272727272727,0.21230392156862746,0.19545454545454546,550.0
891,5.0,20.0,450.0,0.12727272727272726,0.012727272727272726,0.1,550.0
892,5.0,20.0,500.0,0.12727272727272726,0.012727272727272726,0.1,550.0
893,5.0,20.0,550.0,0.12727272727272726,0.012727272727272726,0.1,550.0
894,5.0,20.0,1.0,0.8363636363636363,0.8326431901431901,0.8306349206349207,550.0
895,5.0,20.0,2.0,0.8,0.8032860195360195,0.7956349206349207,550.0
896,5.0,20.0,3.0,0.8090909090909091,0.8068777056277057,0.8028571428571428,550.0
897,5.0,20.0,4.0,0.8272727272727273,0.8256410256410257,0.8211111111111112,550.0
898,5.0,20.0,5.0,0.8272727272727273,0.8274465811965813,0.8223015873015873,550.0
899,5.0,20.0,6.0,0.8181818181818182,0.8196182983682985,0.8139682539682539,550.0
900,5.0,20.0,7.0,0.7909090909090909,0.7926408313908315,0.7856349206349207,550.0
901,5.0,20.0,8.0,0.8181818181818182,0.8191132478632479,0.8139682539682539,550.0
902,5.0,20.0,9.0,0.8090909090909091,0.8087286324786325,0.8028571428571428,550.0
903,5.0,20.0,10.0,0.8090909090909091,0.8173985491632552,0.803968253968254,550.0
904,5.0,20.0,11.0,0.8090909090909091,0.8189389532036591,0.803968253968254,550.0
905,5.0,20.0,12.0,0.8181818181818182,0.8246274558774559,0.8139682539682539,550.0
906,5.0,20.0,13.0,0.8090909090909091,0.8162158674658674,0.8056349206349207,550.0
907,5.0,20.0,14.0,0.8090909090909091,0.8129252691752692,0.8056349206349207,550.0
908,5.0,20.0,15.0,0.8,0.8105839993339992,0.7945238095238095,550.0
909,5.0,20.0,16.0,0.8090909090909091,0.8162158674658674,0.8056349206349207,550.0
910,5.0,20.0,17.0,0.8090909090909091,0.8159813797313797,0.8056349206349205,550.0
911,5.0,20.0,18.0,0.8,0.8062591575091576,0.7956349206349206,550.0
912,5.0,20.0,19.0,0.8090909090909091,0.8159813797313797,0.8056349206349205,550.0
913,5.0,20.0,20.0,0.8090909090909091,0.8175518925518925,0.8056349206349205,550.0
914,5.0,20.0,21.0,0.8,0.8067948717948719,0.7956349206349206,550.0
915,5.0,20.0,22.0,0.8,0.809059829059829,0.7956349206349206,550.0
916,5.0,20.0,23.0,0.8,0.8141666666666667,0.7956349206349206,550.0
917,5.0,20.0,24.0,0.8090909090909091,0.8207264957264957,0.8056349206349207,550.0
918,5.0,20.0,25.0,0.8,0.8133852258852258,0.7956349206349206,550.0
919,5.0,20.0,50.0,0.7636363636363637,0.7996186166774402,0.7573809523809524,550.0
920,5.0,20.0,100.0,0.6454545454545455,0.7192748917748918,0.6365079365079365,550.0
921,5.0,20.0,150.0,0.5636363636363636,0.6764301378446116,0.547063492063492,550.0
922,5.0,20.0,200.0,0.4636363636363636,0.616872586872587,0.43984126984126987,550.0
923,5.0,20.0,250.0,0.41818181818181815,0.49202380952380953,0.38595238095238094,550.0
924,5.0,20.0,300.0,0.38181818181818183,0.3308695712252484,0.3480952380952381,550.0
925,5.0,20.0,350.0,0.3,0.17244884649873646,0.2617965367965368,550.0
926,5.0,20.0,400.0,0.17272727272727273,0.10886904761904763,0.14166666666666666,550.0
927,5.0,20.0,450.0,0.12727272727272726,0.012727272727272726,0.1,550.0
928,5.0,20.0,500.0,0.12727272727272726,0.012727272727272726,0.1,550.0
929,5.0,20.0,550.0,0.12727272727272726,0.012727272727272726,0.1,550.0
930,5.0,20.0,1.0,0.8,0.8133823039705395,0.8034387181446005,650.0
931,5.0,20.0,2.0,0.8153846153846154,0.8217793481028774,0.8145158762805822,650.0
932,5.0,20.0,3.0,0.7846153846153846,0.7905580693815988,0.785443478090537,650.0
933,5.0,20.0,4.0,0.7923076923076923,0.7907371794871794,0.7949672876143464,650.0
934,5.0,20.0,5.0,0.7769230769230769,0.7879673023055375,0.7783006209476798,650.0
935,5.0,20.0,6.0,0.8,0.8146423184658478,0.8028677205147794,650.0
936,5.0,20.0,7.0,0.7923076923076923,0.8130916305916305,0.8000773736067854,650.0
937,5.0,20.0,8.0,0.7846153846153846,0.8080916305916306,0.791744040273452,650.0
938,5.0,20.0,9.0,0.7692307692307693,0.7878709525768348,0.7775283539989423,650.0
939,5.0,20.0,10.0,0.7692307692307693,0.7892061370002545,0.7799793343910991,650.0
940,5.0,20.0,11.0,0.7692307692307693,0.7867318139376963,0.7787888582006228,650.0
941,5.0,20.0,12.0,0.7461538461538462,0.766029657477026,0.7537888582006229,650.0
942,5.0,20.0,13.0,0.7461538461538462,0.7676046176046176,0.7519789034494917,650.0
943,5.0,20.0,14.0,0.7307692307692307,0.7549129955012308,0.7377632171749818,650.0
944,5.0,20.0,15.0,0.7461538461538462,0.7726911976911978,0.7519789034494917,650.0
945,5.0,20.0,16.0,0.7307692307692307,0.7555339105339105,0.7365027129733012,650.0
946,5.0,20.0,17.0,0.7384615384615385,0.7754761904761904,0.7436455701161583,650.0
947,5.0,20.0,18.0,0.7307692307692307,0.7734487734487734,0.7346712111417993,650.0
948,5.0,20.0,19.0,0.7307692307692307,0.7730075187969925,0.737763217174982,650.0
949,5.0,20.0,20.0,0.7384615384615385,0.758447812936977,0.7422469687175569,650.0
950,5.0,20.0,21.0,0.7384615384615385,0.7664745196324143,0.7422469687175569,650.0
951,5.0,20.0,22.0,0.7307692307692307,0.7600430563588458,0.7331560596266479,650.0
952,5.0,20.0,23.0,0.7307692307692307,0.7608045171203066,0.7356070400188047,650.0
953,5.0,20.0,24.0,0.7153846153846154,0.7339502490973079,0.7189403733521381,650.0
954,5.0,20.0,25.0,0.7307692307692307,0.7598721161879056,0.7356070400188047,650.0
955,5.0,20.0,50.0,0.7230769230769231,0.7648644338118021,0.7272036786742668,650.0
956,5.0,20.0,100.0,0.6384615384615384,0.7010322176408764,0.6403224226753639,650.0
957,5.0,20.0,150.0,0.5923076923076923,0.6705555555555556,0.5907553231082643,650.0
958,5.0,20.0,200.0,0.5,0.5750290885585003,0.49492125521537284,650.0
959,5.0,20.0,250.0,0.46153846153846156,0.6172872340425533,0.45109841139252904,650.0
960,5.0,20.0,300.0,0.4153846153846154,0.405949050949051,0.39734040469334586,650.0
961,5.0,20.0,350.0,0.35384615384615387,0.2767316017316017,0.3291101055806938,650.0
962,5.0,20.0,400.0,0.3230769230769231,0.23838383838383842,0.2938267614738203,650.0
963,5.0,20.0,450.0,0.2153846153846154,0.16008271298593876,0.18202973497091143,650.0
964,5.0,20.0,500.0,0.13076923076923078,0.013076923076923078,0.1,650.0
965,5.0,20.0,550.0,0.13076923076923078,0.013076923076923078,0.1,650.0
966,5.0,20.0,600.0,0.13076923076923078,0.013076923076923078,0.1,650.0
967,5.0,20.0,650.0,0.13076923076923078,0.013076923076923078,0.1,650.0
968,5.0,20.0,1.0,0.8153846153846154,0.8198195432018963,0.8089930902430902,650.0
969,5.0,20.0,2.0,0.8153846153846154,0.8300766338924234,0.8067016317016318,650.0
970,5.0,20.0,3.0,0.8384615384615385,0.8457824120324121,0.8333520646020647,650.0
971,5.0,20.0,4.0,0.8538461538461538,0.8639841286164816,0.850776307026307,650.0
972,5.0,20.0,5.0,0.8461538461538461,0.8578087190587192,0.8416853979353979,650.0
973,5.0,20.0,6.0,0.8769230769230769,0.8849554367201427,0.8740800865800866,650.0
974,5.0,20.0,7.0,0.8384615384615385,0.8460888866035925,0.8363282550782551,650.0
975,5.0,20.0,8.0,0.823076923076923,0.8273234608528727,0.8208520646020647,650.0
976,5.0,20.0,9.0,0.8307692307692308,0.8337512242659303,0.8279949217449218,650.0
977,5.0,20.0,10.0,0.8153846153846154,0.8163774868921928,0.8113282550782552,650.0
978,5.0,20.0,11.0,0.8307692307692308,0.8402253302253303,0.8296453546453547,650.0
979,5.0,20.0,12.0,0.8,0.8095869700474964,0.795987345987346,650.0
980,5.0,20.0,13.0,0.823076923076923,0.8326147218794278,0.8193639693639694,650.0
981,5.0,20.0,14.0,0.8153846153846154,0.8387820512820513,0.8123563936063937,650.0
982,5.0,20.0,15.0,0.8153846153846154,0.8380591922697187,0.8135468697968697,650.0
983,5.0,20.0,16.0,0.823076923076923,0.8448807917228971,0.8194992507492508,650.0
984,5.0,20.0,17.0,0.8307692307692308,0.8484533595059911,0.8285901598401599,650.0
985,5.0,20.0,18.0,0.8307692307692308,0.8495644706171023,0.8285901598401599,650.0
986,5.0,20.0,19.0,0.8307692307692308,0.8495644706171023,0.8285901598401599,650.0
987,5.0,20.0,20.0,0.8384615384615385,0.860438596491228,0.8375645188145189,650.0
988,5.0,20.0,21.0,0.8307692307692308,0.8565212857318121,0.829780636030636,650.0
989,5.0,20.0,22.0,0.823076923076923,0.8387502848029162,0.820897852147852,650.0
990,5.0,20.0,23.0,0.8307692307692308,0.8524148658359186,0.829780636030636,650.0
991,5.0,20.0,24.0,0.8153846153846154,0.8394577352472089,0.8149454711954712,650.0
992,5.0,20.0,25.0,0.823076923076923,0.8418204602415129,0.8220883283383283,650.0
993,5.0,20.0,50.0,0.7538461538461538,0.7918076923076923,0.7550969863469864,650.0
994,5.0,20.0,100.0,0.6538461538461539,0.6971811215604319,0.64499666999667,650.0
995,5.0,20.0,150.0,0.5692307692307692,0.6474660894660895,0.5567848817848817,650.0
996,5.0,20.0,200.0,0.46153846153846156,0.5675583213083213,0.4444659507159507,650.0
997,5.0,20.0,250.0,0.45384615384615384,0.4701225490196078,0.433751665001665,650.0
998,5.0,20.0,300.0,0.4076923076923077,0.49400054466230936,0.38546661671661664,650.0
999,5.0,20.0,350.0,0.34615384615384615,0.3583597883597883,0.31609432234432233,650.0
1000,5.0,20.0,400.0,0.27692307692307694,0.2153968253968254,0.24684065934065935,650.0
1001,5.0,20.0,450.0,0.19230769230769232,0.15434715821812597,0.1653846153846154,650.0
1002,5.0,20.0,500.0,0.12307692307692308,0.012307692307692308,0.1,650.0
1003,5.0,20.0,550.0,0.12307692307692308,0.012307692307692308,0.1,650.0
