,Epsilon,Guarda,Tiempo,Iteraciones,Diferencia
813,0.001,eigen_value,1050275342.0,11246.0,5.791485335748803e-09
814,0.0001,eigen_value,1239291132.0,12725.0,2.91820063864634e-07
815,1e-05,eigen_value,1323908619.0,14037.0,7.214392449839125e-07
816,1e-06,eigen_value,1467666701.0,15422.0,3.080315499914832e-07
817,1e-07,eigen_value,1548315587.0,16627.0,0.0015598283281663327
818,1e-08,eigen_value,1697437631.0,18058.0,3.338454490631193e-09
819,1e-09,eigen_value,1852814246.0,19083.0,9.342274871926292e-07
820,1.0,vector_delta,289556822.0,4491.0,19579.654678488685
821,0.1,vector_delta,304229423.0,4367.0,3845.3308422855207
822,0.01,vector_delta,169565990.0,2265.0,76.74612843794422
823,0.001,vector_delta,277260297.0,3954.0,1.300548802394029
824,0.0001,vector_delta,330790849.0,5064.0,0.012694967621212827
825,1e-05,vector_delta,474839409.0,7211.0,0.00012650729308873746
826,1e-06,vector_delta,625101452.0,9168.0,1.476464105443137e-05
827,1e-07,vector_delta,789398705.0,10835.0,6.634195385872372e-05
828,1e-08,vector_delta,841672583.0,12236.0,4.045470394829775e-06
829,1e-09,vector_delta,941660194.0,13922.0,3.774969604074668e-06
830,1.0,eigen_value,613857790.0,6208.0,0.42128426440419275
831,0.1,eigen_value,816354835.0,8556.0,3.7442331546981565e-05
832,0.01,eigen_value,967350201.0,10120.0,6.562731386004772e-07
833,0.001,eigen_value,1075799452.0,11466.0,1.8530002875771777e-06
834,0.0001,eigen_value,1237768178.0,13110.0,0.006611175542927053
835,1e-05,eigen_value,1368680447.0,14550.0,5.472823555419115e-06
836,1e-06,eigen_value,1509054323.0,15984.0,3.2732088790941306e-05
837,1e-07,eigen_value,1581618654.0,16916.0,0.0002736745396677527
838,1e-08,eigen_value,1687772088.0,17919.0,3.7891123570483185e-05
839,1e-09,eigen_value,1787976959.0,18965.0,2.151478958476588e-06
840,1.0,vector_delta,352355421.0,5427.0,18057.590813574676
841,0.1,vector_delta,347404680.0,5365.0,3919.947422699489
842,0.01,vector_delta,156077104.0,2277.0,88.40232473420077
843,0.001,vector_delta,192964276.0,2797.0,39.25943538690223
844,0.0001,vector_delta,354415017.0,5315.0,0.019898143686889552
845,1e-05,vector_delta,498710278.0,7609.0,0.00019941867936010827
846,1e-06,vector_delta,621994451.0,9211.0,0.0021259051969922814
847,1e-07,vector_delta,689218277.0,10762.0,0.002125351076323598
848,1e-08,vector_delta,793545854.0,12093.0,0.30604566789463605
849,1e-09,vector_delta,874501422.0,13500.0,0.002209649352592251
850,1.0,eigen_value,680364689.0,6831.0,0.003086141661285464
851,0.1,eigen_value,852852596.0,8458.0,0.0017090006017365812
852,0.01,eigen_value,975597070.0,9886.0,0.0006709116966956552
853,0.001,eigen_value,1122131088.0,11494.0,0.02807129896970849
854,0.0001,eigen_value,1217076664.0,12877.0,0.7007622734487002
855,1e-05,eigen_value,1422415095.0,14397.0,0.0017583946022214603
856,1e-06,eigen_value,1564955601.0,15421.0,0.007728686310859891
857,1e-07,eigen_value,1700986989.0,16521.0,0.020358920826862397
858,1e-08,eigen_value,1792017449.0,17675.0,0.12930911697097625
859,1e-09,eigen_value,1912917707.0,18582.0,0.01313146499315435
860,1.0,vector_delta,295980473.0,4479.0,18242.135697864465
861,0.1,vector_delta,351273313.0,5373.0,2975.0859888649466
862,0.01,vector_delta,96563315.0,1321.0,104.71676020701916
863,0.001,vector_delta,191788342.0,2800.0,0.7487426649643922
864,0.0001,vector_delta,286252813.0,4353.0,0.007682473988979979
865,1e-05,vector_delta,383033818.0,5930.0,7.587651123657224e-05
866,1e-06,vector_delta,495743891.0,7630.0,7.866626711461322e-07
867,1e-07,vector_delta,608049894.0,9137.0,1.6438806966334595e-07
868,1e-08,vector_delta,670205909.0,10522.0,1.9623840330496022e-10
869,1e-09,vector_delta,774196765.0,11955.0,1.4539445203354263e-10
870,1.0,eigen_value,495094550.0,5246.0,0.0015016024056329514
871,0.1,eigen_value,653550972.0,6755.0,1.7237817149293734e-05
872,0.01,eigen_value,790797262.0,8318.0,1.806976396068194e-07
873,0.001,eigen_value,893100867.0,9638.0,3.8666497914618955e-09
874,0.0001,eigen_value,1047937865.0,11187.0,1.2251213377112435e-10
875,1e-05,eigen_value,1181202066.0,12578.0,2.227913142860416e-10
876,1e-06,eigen_value,1287797246.0,13765.0,1.8059935769088041e-10
877,1e-07,eigen_value,1421115499.0,15038.0,6.716864930922384e-10
878,1e-08,eigen_value,1525004940.0,16354.0,1.7825144027483475e-09
879,1e-09,eigen_value,1676398936.0,17578.0,3.2386985537868893e-10
880,1.0,vector_delta,353646110.0,5229.0,18531.11540201166
881,0.1,vector_delta,290012998.0,4219.0,2928.6893756129984
882,0.01,vector_delta,87239777.0,1191.0,56.4455382326536
883,0.001,vector_delta,174764357.0,2617.0,0.5571214976338886
884,0.0001,vector_delta,271413442.0,4132.0,0.00558509966169261
885,1e-05,vector_delta,380813483.0,5637.0,5.4770173608318374e-05
886,1e-06,vector_delta,446055213.0,6983.0,5.534933348627646e-07
887,1e-07,vector_delta,545938047.0,8561.0,5.5055100034451245e-09
888,1e-08,vector_delta,668916582.0,10478.0,1.0218954571428185e-10
889,1e-09,vector_delta,771798296.0,11819.0,1.17694298751303e-10
890,1.0,eigen_value,480235250.0,4925.0,0.0011700459132643459
891,0.1,eigen_value,633946318.0,6539.0,1.64818981519943e-05
892,0.01,eigen_value,792119340.0,8130.0,1.0181378236495675e-07
893,0.001,eigen_value,910666367.0,9611.0,1.13537019785781e-09
894,0.0001,eigen_value,1042569865.0,11116.0,1.2074565347575116e-10
895,1e-05,eigen_value,1226169499.0,12539.0,1.171457597592962e-10
896,1e-06,eigen_value,1337948324.0,13802.0,8.376765947559761e-11
897,1e-07,eigen_value,1447424521.0,15219.0,7.709141414125042e-09
898,1e-08,eigen_value,1622460668.0,16629.0,1.1264482679962385e-10
899,1e-09,eigen_value,1719761388.0,17670.0,9.400373812695762e-11
900,1.0,vector_delta,365190827.0,5301.0,17957.105644881834
901,0.1,vector_delta,308551422.0,4494.0,3032.4973474393582
902,0.01,vector_delta,158749161.0,2306.0,513.4072664566854
903,0.001,vector_delta,184602903.0,2654.0,0.35600467150933285
904,0.0001,vector_delta,269328134.0,3983.0,0.003053763292060143
905,1e-05,vector_delta,365897299.0,5423.0,3.5842327647994666e-05
906,1e-06,vector_delta,464709155.0,6920.0,3.52679067923134e-07
907,1e-07,vector_delta,574430041.0,8631.0,3.647992983246695e-09
908,1e-08,vector_delta,661058148.0,9766.0,7.424465309213701e-10
909,1e-09,vector_delta,741631941.0,11234.0,1.886905742765066e-10
910,1.0,eigen_value,497284925.0,5075.0,0.002291291520665215
911,0.1,eigen_value,634286685.0,6530.0,2.7430230018499202e-05
912,0.01,eigen_value,783787089.0,7901.0,1.0724255304239705e-07
913,0.001,eigen_value,876703786.0,9115.0,3.387786176034524e-09
914,0.0001,eigen_value,1021811532.0,10625.0,1.6830622229235814e-10
915,1e-05,eigen_value,1142087122.0,11861.0,1.9897059999607337e-10
916,1e-06,eigen_value,1304091635.0,13373.0,1.6071791009153458e-10
917,1e-07,eigen_value,1387960504.0,14702.0,2.1304135344735186e-10
918,1e-08,eigen_value,1500199862.0,15959.0,1.445667781041493e-09
919,1e-09,eigen_value,1867675772.0,17142.0,7.187400186126069e-10
920,1.0,vector_delta,387968724.0,5371.0,17314.73844979451
921,0.1,vector_delta,370465627.0,5349.0,3252.62668114431
922,0.01,vector_delta,172920017.0,2348.0,59.63095767378169
923,0.001,vector_delta,204291478.0,2669.0,0.6023843203968758
924,0.0001,vector_delta,265802749.0,4071.0,0.005717717914758982
925,1e-05,vector_delta,362363791.0,5552.0,5.6426239796287805e-05
926,1e-06,vector_delta,459198815.0,7059.0,5.626068044328747e-07
927,1e-07,vector_delta,569018405.0,8844.0,5.708049268804416e-09
928,1e-08,vector_delta,687402519.0,10248.0,1.4522855806831104e-10
929,1e-09,vector_delta,748520195.0,11579.0,1.4048566754354396e-10
930,1.0,eigen_value,489745227.0,4929.0,0.003685816456837596
931,0.1,eigen_value,659366729.0,6393.0,1.3290569203991964e-05
932,0.01,eigen_value,825882820.0,7700.0,1.5934997041000543e-07
933,0.001,eigen_value,954438367.0,9081.0,1.1939391519888431e-09
934,0.0001,eigen_value,1101383545.0,10682.0,1.5113664986188268e-10
935,1e-05,eigen_value,1174360609.0,12402.0,1.0248152548797407e-10
936,1e-06,eigen_value,1327954466.0,13815.0,1.587662445956539e-10
937,1e-07,eigen_value,1591400003.0,15336.0,1.7756301318172518e-10
938,1e-08,eigen_value,1552058363.0,16445.0,1.577378938577567e-10
939,1e-09,eigen_value,1697352825.0,17717.0,1.4062777609069598e-10
940,1.0,vector_delta,304174154.0,4454.0,17530.581931352815
941,0.1,vector_delta,370474158.0,5380.0,2122.9416622100066
942,0.01,vector_delta,163788435.0,2339.0,170.8699563044256
943,0.001,vector_delta,199991104.0,2871.0,0.794534875693474
944,0.0001,vector_delta,298408998.0,4429.0,0.0074291866003716065
945,1e-05,vector_delta,383863271.0,5911.0,7.442986708434462e-05
946,1e-06,vector_delta,508542957.0,7522.0,7.290282527372405e-07
947,1e-07,vector_delta,691494945.0,9008.0,3.823033080552207e-08
948,1e-08,vector_delta,779575320.0,10447.0,2.612012717229106e-10
949,1e-09,vector_delta,792376995.0,11871.0,2.6806465713846703e-10
950,1.0,eigen_value,532044183.0,5143.0,0.01853111206957838
951,0.1,eigen_value,644948207.0,6674.0,0.00019854925406723956
952,0.01,eigen_value,803166926.0,8226.0,7.479234825336078e-07
953,0.001,eigen_value,982157467.0,9958.0,1.0862042287840268e-09
954,0.0001,eigen_value,1132695681.0,11256.0,2.1615834233656983e-10
955,1e-05,eigen_value,1201643586.0,12406.0,8.87858974563116e-09
956,1e-06,eigen_value,1402125769.0,13994.0,1.0633042224483802e-10
957,1e-07,eigen_value,1448668748.0,15203.0,2.2592402393328825e-10
958,1e-08,eigen_value,1594128661.0,16320.0,0.0003950832007674654
959,1e-09,eigen_value,1737475351.0,17682.0,9.550062074481502e-11
960,1.0,vector_delta,391405559.0,4898.0,19874.550568586026
961,0.1,vector_delta,331198569.0,4674.0,3012.3236600853234
962,0.01,vector_delta,100176558.0,1256.0,172.99748640459188
963,0.001,vector_delta,199039999.0,2649.0,0.5899617994175563
964,0.0001,vector_delta,308584561.0,3999.0,0.0053799857887824485
965,1e-05,vector_delta,409907167.0,5378.0,5.209460884223916e-05
966,1e-06,vector_delta,516689485.0,6718.0,4.948210614941217e-07
967,1e-07,vector_delta,555754553.0,8082.0,4.956414514367679e-09
968,1e-08,vector_delta,649156288.0,9418.0,1.2256343495664624e-10
969,1e-09,vector_delta,731142963.0,11019.0,1.3017256605962757e-10
970,1.0,eigen_value,520966869.0,4799.0,0.0034806785831952426
971,0.1,eigen_value,590504884.0,6006.0,3.151297581013068e-05
972,0.01,eigen_value,707148446.0,7399.0,2.3108848004937954e-07
973,0.001,eigen_value,906476690.0,8956.0,3.1861756610851443e-09
974,0.0001,eigen_value,1021387736.0,10362.0,1.576638908318273e-10
975,1e-05,eigen_value,1118613323.0,11791.0,1.306188579519585e-10
976,1e-06,eigen_value,1227716111.0,13188.0,1.294305462806733e-10
977,1e-07,eigen_value,1354177835.0,14557.0,1.3172339663469755e-10
978,1e-08,eigen_value,1473179135.0,15712.0,1.328567122982349e-10
979,1e-09,eigen_value,1615857018.0,16957.0,1.3047134928001469e-10
980,1.0,vector_delta,329489112.0,4680.0,21738.672036212043
981,0.1,vector_delta,307727935.0,4371.0,3645.0638337957353
982,0.01,vector_delta,173729576.0,2337.0,185.94426364137155
983,0.001,vector_delta,223288054.0,2750.0,169.55926561621834
984,0.0001,vector_delta,295033853.0,4378.0,0.006525772278414337
985,1e-05,vector_delta,393834287.0,5802.0,6.42133968400671e-05
986,1e-06,vector_delta,443138310.0,6931.0,5.442683821144101e-07
987,1e-07,vector_delta,560254680.0,8394.0,5.623584442560059e-09
988,1e-08,vector_delta,672630766.0,10145.0,1.1463995974736462e-10
989,1e-09,vector_delta,769422430.0,11491.0,1.0210523981868391e-10
990,1.0,eigen_value,583564457.0,4838.0,0.0014175153347620296
991,0.1,eigen_value,604061374.0,6066.0,7.896560669387044e-06
992,0.01,eigen_value,741117182.0,7674.0,1.0359858126918198e-07
993,0.001,eigen_value,872299369.0,9222.0,1.0800555472201267e-09
994,0.0001,eigen_value,1051502706.0,10971.0,1.293760476528405e-10
995,1e-05,eigen_value,1187381563.0,12198.0,1.0029197028416093e-10
996,1e-06,eigen_value,1368964019.0,13765.0,8.801006146086366e-11
997,1e-07,eigen_value,1430856997.0,15018.0,1.0212140466592245e-10
998,1e-08,eigen_value,1567139944.0,16366.0,8.672138562815235e-11
999,1e-09,eigen_value,1678280108.0,17602.0,1.04016528723605e-10
1000,1.0,vector_delta,322012134.0,4861.0,16225.782462104398
1001,0.1,vector_delta,349028988.0,5368.0,2897.274906765547
1002,0.01,vector_delta,152563601.0,2251.0,417.3886534735123
1003,0.001,vector_delta,192621768.0,2847.0,0.4286739851296524
1004,0.0001,vector_delta,279461241.0,4269.0,0.004092308158578248
1005,1e-05,vector_delta,382013838.0,5618.0,3.985192226256373e-05
1006,1e-06,vector_delta,495948392.0,7110.0,3.451581380176094e-07
1007,1e-07,vector_delta,572073530.0,8647.0,3.4368660450923018e-09
1008,1e-08,vector_delta,655698478.0,10184.0,1.402263904992651e-10
1009,1e-09,vector_delta,745646919.0,11651.0,1.382647951686522e-10
1010,1.0,eigen_value,469538113.0,4860.0,0.002960002180991523
1011,0.1,eigen_value,612840597.0,6281.0,3.116041291331584e-05
1012,0.01,eigen_value,781150397.0,7901.0,3.907768750011087e-07
1013,0.001,eigen_value,876456646.0,9242.0,4.842120091552715e-09
1014,0.0001,eigen_value,1013704962.0,10633.0,1.6417544657088e-10
1015,1e-05,eigen_value,1192944892.0,12255.0,1.2219338429986236e-10
1016,1e-06,eigen_value,1307184763.0,13656.0,1.2062496779208233e-10
1017,1e-07,eigen_value,1512823726.0,15323.0,1.2275719996068802e-10
1018,1e-08,eigen_value,1708075853.0,16726.0,1.4077233601028638e-10
1019,1e-09,eigen_value,1773890707.0,18088.0,1.2235396695814416e-10
1020,1.0,vector_delta,360269424.0,5348.0,20131.242371939632
1021,0.1,vector_delta,394095993.0,5380.0,2469.6692903025587
1022,0.01,vector_delta,158325759.0,2214.0,214.44931207555157
1023,0.001,vector_delta,200385395.0,2669.0,1.1283343858155743
1024,0.0001,vector_delta,307366326.0,4315.0,0.011121975226351912
1025,1e-05,vector_delta,412044262.0,5973.0,0.00010993281783700404
1026,1e-06,vector_delta,535446061.0,7542.0,6.160979044862458e-06
1027,1e-07,vector_delta,643294455.0,8846.0,7.710182000266741e-06
1028,1e-08,vector_delta,675976342.0,10066.0,1.2284277301448654e-05
1029,1e-09,vector_delta,814020329.0,11382.0,1.2297275289645527e-05
1030,1.0,eigen_value,623755496.0,5512.0,0.06211071834539881
1031,0.1,eigen_value,712576133.0,6874.0,2.415709408944089e-05
1032,0.01,eigen_value,894995831.0,7979.0,1.168403526767392e-05
1033,0.001,eigen_value,920935553.0,9540.0,3.123980941399651e-07
1034,0.0001,eigen_value,1122931522.0,10906.0,7.239483302878824e-07
1035,1e-05,eigen_value,1208802973.0,11991.0,3.801100255822476e-06
1036,1e-06,eigen_value,1303636696.0,13335.0,6.384840329089592e-05
1037,1e-07,eigen_value,1420526387.0,14590.0,1.9012139587690768e-05
1038,1e-08,eigen_value,1533966750.0,15675.0,6.114729263559049e-05
1039,1e-09,eigen_value,1600730620.0,16860.0,0.00031094973896909293
1040,1.0,vector_delta,361494380.0,5328.0,19505.47684617312
1041,0.1,vector_delta,376482367.0,5381.0,2921.493972451017
1042,0.01,vector_delta,100394640.0,1359.0,122.56671991563493
1043,0.001,vector_delta,184355252.0,2608.0,0.48045054444301544
1044,0.0001,vector_delta,302259838.0,4382.0,0.005199231695193376
1045,1e-05,vector_delta,415019115.0,6061.0,5.120036615352319e-05
1046,1e-06,vector_delta,513306053.0,7592.0,5.048959491915639e-07
1047,1e-07,vector_delta,626895106.0,9314.0,5.326565784002923e-09
1048,1e-08,vector_delta,732365138.0,10581.0,2.9646787055526145e-07
1049,1e-09,vector_delta,810806775.0,12006.0,1.693938555291652e-07
1050,1.0,eigen_value,528598569.0,5246.0,0.0023259392144310454
1051,0.1,eigen_value,685369352.0,7057.0,2.3033200662681e-05
1052,0.01,eigen_value,833763066.0,8558.0,7.668891952761214e-07
1053,0.001,eigen_value,1053784777.0,9983.0,5.842238269337941e-07
1054,0.0001,eigen_value,1065733984.0,11193.0,1.282251035945592e-06
1055,1e-05,eigen_value,1340225705.0,12759.0,9.054910634631596e-09
1056,1e-06,eigen_value,1433031809.0,14092.0,2.506379049549423e-07
1057,1e-07,eigen_value,1490787794.0,15165.0,2.7797876896329397e-07
1058,1e-08,eigen_value,1565105547.0,16472.0,4.002138993669746e-05
1059,1e-09,eigen_value,1746943551.0,17583.0,6.159709208475305e-08
1060,1.0,vector_delta,308712870.0,4518.0,19589.170589441048
1061,0.1,vector_delta,305866550.0,4393.0,2967.1185121438098
1062,0.01,vector_delta,159859733.0,2295.0,161.3084509191065
1063,0.001,vector_delta,194361354.0,2899.0,0.9139244590477017
1064,0.0001,vector_delta,284034366.0,4155.0,0.009169740328388886
1065,1e-05,vector_delta,404329434.0,5809.0,9.133463489357396e-05
1066,1e-06,vector_delta,516466107.0,7644.0,9.174580901394336e-07
1067,1e-07,vector_delta,627852187.0,9480.0,4.102232248115456e-08
1068,1e-08,vector_delta,721312731.0,10865.0,3.722310516707239e-08
1069,1e-09,vector_delta,797608248.0,12179.0,2.6333561375935233e-08
1070,1.0,eigen_value,525241969.0,5457.0,0.0010882424355322762
1071,0.1,eigen_value,676910622.0,6997.0,8.92226620722525e-06
1072,0.01,eigen_value,880804230.0,8848.0,8.94922317584701e-08
1073,0.001,eigen_value,979396294.0,10180.0,1.0089888391462409e-09
1074,0.0001,eigen_value,1115372893.0,11574.0,1.7312836497751506e-09
1075,1e-05,eigen_value,1314717136.0,13044.0,1.7733078454540418e-08
1076,1e-06,eigen_value,1404407075.0,14486.0,5.621422918267172e-09
1077,1e-07,eigen_value,1557204544.0,15887.0,1.0592986049218212e-07
1078,1e-08,eigen_value,1654805082.0,17269.0,3.2680702055642996e-09
1079,1e-09,eigen_value,1749892993.0,18358.0,1.0816294171434037e-09
1080,1.0,vector_delta,303460349.0,4686.0,18820.590092546478
1081,0.1,vector_delta,288185187.0,4383.0,2895.5856107825257
1082,0.01,vector_delta,93954394.0,1299.0,217.4083163371687
1083,0.001,vector_delta,220365436.0,3304.0,1.3130026113848856
1084,0.0001,vector_delta,349324237.0,5285.0,0.013260048125705274
1085,1e-05,vector_delta,468871027.0,7187.0,0.00018951360881608537
1086,1e-06,vector_delta,654644415.0,9082.0,4.227881422000479e-05
1087,1e-07,vector_delta,726126585.0,10564.0,4.1619675423767435e-05
1088,1e-08,vector_delta,815895382.0,12274.0,0.0003764597241823253
1089,1e-09,vector_delta,898133287.0,13851.0,0.00017254061192890192
1090,1.0,eigen_value,587678798.0,6127.0,0.0020219333666822692
1091,0.1,eigen_value,796851853.0,8294.0,2.288549477587054e-05
1092,0.01,eigen_value,899596266.0,9493.0,8.197033605075176e-05
1093,0.001,eigen_value,1087118099.0,11467.0,0.00014257211729024277
1094,0.0001,eigen_value,1224932546.0,13046.0,0.010265410233980603
1095,1e-05,eigen_value,1351794601.0,14465.0,0.00011934011073886807
1096,1e-06,eigen_value,1506249923.0,15927.0,0.000601727415564568
1097,1e-07,eigen_value,1748190200.0,17457.0,3.8140614835917575e-05
1098,1e-08,eigen_value,1862208085.0,18414.0,0.0006204899856023616
1099,1e-09,eigen_value,1930823349.0,19682.0,3.1453932081149105e-09
1100,1.0,vector_delta,303080251.0,4595.0,16649.694313027652
1101,0.1,vector_delta,305968296.0,4399.0,3224.190526808963
1102,0.01,vector_delta,158344817.0,2239.0,135.2593454561035
1103,0.001,vector_delta,179945784.0,2648.0,0.6469244773531463
1104,0.0001,vector_delta,274200596.0,4094.0,0.006200357120234736
1105,1e-05,vector_delta,369529514.0,5623.0,6.233001732298682e-05
1106,1e-06,vector_delta,463102399.0,7190.0,6.143053015428279e-07
1107,1e-07,vector_delta,580941218.0,8823.0,6.400135057482714e-09
1108,1e-08,vector_delta,649743732.0,10065.0,2.2153859635665185e-10
1109,1e-09,vector_delta,842556398.0,11595.0,2.0630521735398588e-10
1110,1.0,eigen_value,635753881.0,5014.0,0.00067004737256672
1111,0.1,eigen_value,725872149.0,6545.0,1.4782901083032485e-05
1112,0.01,eigen_value,866721447.0,7861.0,8.242277936165721e-08
1113,0.001,eigen_value,931462150.0,9663.0,8.799921769053753e-10
1114,0.0001,eigen_value,1054936814.0,11204.0,2.502702844964233e-10
1115,1e-05,eigen_value,1190046599.0,12448.0,2.0775250408888723e-10
1116,1e-06,eigen_value,1311578207.0,13630.0,5.118778823032244e-10
1117,1e-07,eigen_value,1489024135.0,14852.0,2.24727143560699e-10
1118,1e-08,eigen_value,1568967670.0,15968.0,2.666392218131364e-10
1119,1e-09,eigen_value,1812760989.0,17163.0,1.877981414821761e-10
1120,1.0,vector_delta,371478253.0,5281.0,18024.782864162793
1121,0.1,vector_delta,306837133.0,4396.0,3057.6124055421965
1122,0.01,vector_delta,100873749.0,1352.0,412.08820379524025
1123,0.001,vector_delta,214640587.0,3026.0,13.552658391576568
1124,0.0001,vector_delta,314948556.0,4589.0,0.004454165269570005
1125,1e-05,vector_delta,426848849.0,6268.0,4.3292118136868396e-05
1126,1e-06,vector_delta,536625824.0,8121.0,4.328562730293584e-07
1127,1e-07,vector_delta,652765070.0,9766.0,5.9535339396177277e-08
1128,1e-08,vector_delta,731813428.0,11055.0,5.780584153569635e-09
1129,1e-09,vector_delta,818626228.0,12394.0,2.3914171976002764e-10
1130,1.0,eigen_value,513281997.0,5164.0,0.002308204288338338
1131,0.1,eigen_value,708947154.0,7264.0,2.0006349235437425e-05
1132,0.01,eigen_value,786267720.0,8365.0,3.267820154562173e-07
1133,0.001,eigen_value,972690752.0,10342.0,6.20101058501632e-09
1134,0.0001,eigen_value,1131196807.0,11877.0,1.623610619816418e-07
1135,1e-05,eigen_value,1262272932.0,13017.0,2.512082986072528e-10
1136,1e-06,eigen_value,1532320017.0,14299.0,6.718617480636624e-06
1137,1e-07,eigen_value,1571103868.0,15572.0,8.764079595380281e-10
1138,1e-08,eigen_value,1634379636.0,16637.0,7.927711109800839e-10
1139,1e-09,eigen_value,1661080130.0,17713.0,6.528125844340593e-09
1140,1.0,vector_delta,291468394.0,4480.0,19496.276288121702
1141,0.1,vector_delta,294848080.0,4491.0,2653.6563781863615
1142,0.01,vector_delta,162496433.0,2300.0,324.49288211153885
1143,0.001,vector_delta,205303302.0,2936.0,0.8707043907544549
1144,0.0001,vector_delta,308220142.0,4776.0,0.016366280948230453
1145,1e-05,vector_delta,453051689.0,7055.0,0.00016194425586355977
1146,1e-06,vector_delta,593523973.0,9097.0,0.005000121262558785
1147,1e-07,vector_delta,802887676.0,10731.0,0.004999353765498924
1148,1e-08,vector_delta,859019378.0,12353.0,0.0029659557449114617
1149,1e-09,vector_delta,950996590.0,14035.0,2.3658506911026222e-05
1150,1.0,eigen_value,650947349.0,6521.0,0.46250133122205983
1151,0.1,eigen_value,855561781.0,8504.0,0.0036399050775853324
1152,0.01,eigen_value,983128333.0,9875.0,0.0035954523974843513
1153,0.001,eigen_value,1144130118.0,11642.0,0.0023110140204631335
1154,0.0001,eigen_value,1308866019.0,13123.0,0.023398139510518945
1155,1e-05,eigen_value,1435121082.0,14789.0,0.009156018034923647
1156,1e-06,eigen_value,1554631145.0,16182.0,0.0005117065990514291
1157,1e-07,eigen_value,1681367554.0,17482.0,0.0034258080116898524
1158,1e-08,eigen_value,1749321709.0,18622.0,0.0033718715188175707
1159,1e-09,eigen_value,1847682385.0,19827.0,0.034876664920191265
1160,1.0,vector_delta,346036178.0,5297.0,19738.198258973913
1161,0.1,vector_delta,351685494.0,5358.0,2328.5574068124574
1162,0.01,vector_delta,156252815.0,2292.0,188.4166960867812
1163,0.001,vector_delta,188098638.0,2788.0,0.6119714252873948
1164,0.0001,vector_delta,284546504.0,4301.0,0.005506503167141052
1165,1e-05,vector_delta,379794972.0,5743.0,5.501245799893084e-05
1166,1e-06,vector_delta,483649300.0,7421.0,5.70640391628352e-07
1167,1e-07,vector_delta,604387310.0,9024.0,1.3962494977981521e-08
1168,1e-08,vector_delta,658277868.0,10119.0,9.393843964922155e-09
1169,1e-09,vector_delta,741438564.0,11379.0,2.754776673441484e-10
1170,1.0,eigen_value,451938936.0,4687.0,0.0009145318638763333
1171,0.1,eigen_value,610265770.0,6465.0,5.163182992639737e-05
1172,0.01,eigen_value,772887255.0,8234.0,1.8176000318614882e-07
1173,0.001,eigen_value,894625680.0,9509.0,1.0664196601339882e-08
1174,0.0001,eigen_value,1125116381.0,10843.0,1.54230841431513e-09
1175,1e-05,eigen_value,1210559077.0,12525.0,5.2471995007423723e-05
1176,1e-06,eigen_value,1313318648.0,13752.0,5.139700673950642e-09
1177,1e-07,eigen_value,1402910887.0,14665.0,4.9425565151750564e-08
1178,1e-08,eigen_value,1536328559.0,16208.0,1.564537210896333e-10
1179,1e-09,eigen_value,1696235102.0,17445.0,2.7367975567127447e-07
1180,1.0,vector_delta,330426806.0,4938.0,16908.028240030573
1181,0.1,vector_delta,291971926.0,4411.0,2995.692549162779
1182,0.01,vector_delta,159334078.0,2350.0,296.2336643747112
1183,0.001,vector_delta,174788827.0,2522.0,0.4565968662558444
1184,0.0001,vector_delta,258815761.0,3777.0,0.004325507736662448
1185,1e-05,vector_delta,401165167.0,5885.0,8.91545667214011e-05
1186,1e-06,vector_delta,485703740.0,7256.0,8.003795971802675e-06
1187,1e-07,vector_delta,583101403.0,8692.0,7.596802133100766e-06
1188,1e-08,vector_delta,643383406.0,9973.0,0.0005425899521984512
1189,1e-09,vector_delta,730516940.0,11228.0,12.497841872526456
1190,1.0,eigen_value,440003898.0,4536.0,13.178583249563886
1191,0.1,eigen_value,639751616.0,6707.0,0.00047719753941105836
1192,0.01,eigen_value,775416701.0,7978.0,0.0056054016966978005
1193,0.001,eigen_value,913467559.0,9280.0,0.005605308102756403
1194,0.0001,eigen_value,1034931859.0,10613.0,4.067685119606424e-05
1195,1e-05,eigen_value,1159116787.0,11931.0,0.0022145100293271902
1196,1e-06,eigen_value,1276463541.0,13306.0,0.0009198867597164017
1197,1e-07,eigen_value,1361437045.0,14595.0,0.0002382515397147955
1198,1e-08,eigen_value,1484773405.0,15838.0,0.0009697030453378108
1199,1e-09,eigen_value,1597380761.0,17002.0,0.4177556288803872
1200,1.0,vector_delta,289342787.0,4449.0,21887.20605776788
1201,0.1,vector_delta,348454712.0,5366.0,2769.504235670035
1202,0.01,vector_delta,152702344.0,2254.0,159.91201651826685
1203,0.001,vector_delta,166683518.0,2484.0,0.5303095280011201
1204,0.0001,vector_delta,250844849.0,3784.0,0.0045648196804729405
1205,1e-05,vector_delta,333085506.0,5117.0,4.267801988790509e-05
1206,1e-06,vector_delta,425824126.0,6524.0,4.1878115398574777e-07
1207,1e-07,vector_delta,510187187.0,7814.0,3.914426773832247e-09
1208,1e-08,vector_delta,607962739.0,9110.0,1.521673453908079e-10
1209,1e-09,vector_delta,720046626.0,10513.0,1.4352066202150126e-10
1210,1.0,eigen_value,483076420.0,4646.0,0.0013983844727879812
1211,0.1,eigen_value,591149856.0,5996.0,2.725714353244868e-05
1212,0.01,eigen_value,714714115.0,7288.0,1.49096725969855e-07
1213,0.001,eigen_value,842527580.0,8554.0,4.12135349847631e-09
