,K,alpha,k,accuracy,precision,recall,n,norm
486,5.0,20.0,5.0,0.77,0.8067173023055375,0.7627350427350428,500.0,8.0
487,5.0,20.0,5.0,0.75,0.7636913086913086,0.7441705516705517,500.0,8.0
488,5.0,20.0,5.0,0.78,0.7979292929292929,0.7775485625485625,500.0,8.0
489,5.0,20.0,5.0,0.81,0.8140637140637141,0.8085858585858586,500.0,8.0
490,5.0,20.0,5.0,0.73,0.7429761904761906,0.7265404040404041,500.0,9.0
491,5.0,20.0,5.0,0.77,0.8074499030381384,0.7613364413364414,500.0,9.0
492,5.0,20.0,5.0,0.74,0.7505960705960705,0.7330594405594406,500.0,9.0
493,5.0,20.0,5.0,0.78,0.7976301476301477,0.7775485625485625,500.0,9.0
494,5.0,20.0,5.0,0.81,0.8061882561882563,0.8085858585858586,500.0,9.0
495,5.0,20.0,5.0,0.74,0.7389385614385614,0.7348737373737374,500.0,10.0
496,5.0,20.0,5.0,0.79,0.8097943722943721,0.781528749028749,500.0,10.0
497,5.0,20.0,5.0,0.73,0.7387778887778887,0.7219483294483294,500.0,10.0
498,5.0,20.0,5.0,0.76,0.7837412587412588,0.7587451437451438,500.0,10.0
499,5.0,20.0,5.0,0.8,0.7955894105894106,0.7999747474747474,500.0,10.0
500,5.0,20.0,5.0,0.425,0.37825396825396823,0.4033333333333333,200.0,1.0
501,5.0,20.0,5.0,0.5,0.42642857142857143,0.445,200.0,1.0
502,5.0,20.0,5.0,0.475,0.515,0.45999999999999996,200.0,1.0
503,5.0,20.0,5.0,0.35,0.31893939393939397,0.3416666666666667,200.0,1.0
504,5.0,20.0,5.0,0.375,0.3583333333333333,0.36,200.0,1.0
505,5.0,20.0,5.0,0.4,0.3584126984126984,0.3833333333333333,200.0,2.0
506,5.0,20.0,5.0,0.5,0.4447619047619048,0.4533333333333333,200.0,2.0
507,5.0,20.0,5.0,0.425,0.4575,0.41500000000000004,200.0,2.0
508,5.0,20.0,5.0,0.375,0.3175,0.36666666666666664,200.0,2.0
509,5.0,20.0,5.0,0.4,0.3761904761904762,0.38,200.0,2.0
510,5.0,20.0,5.0,0.3,0.3056349206349206,0.29333333333333333,200.0,3.0
511,5.0,20.0,5.0,0.475,0.4197619047619048,0.42000000000000004,200.0,3.0
512,5.0,20.0,5.0,0.425,0.4575,0.41500000000000004,200.0,3.0
513,5.0,20.0,5.0,0.35,0.31785714285714284,0.3416666666666667,200.0,3.0
514,5.0,20.0,5.0,0.425,0.3820779220779221,0.40499999999999997,200.0,3.0
515,5.0,20.0,5.0,0.275,0.2892063492063492,0.2633333333333333,200.0,4.0
516,5.0,20.0,5.0,0.5,0.43611111111111106,0.445,200.0,4.0
517,5.0,20.0,5.0,0.425,0.45619047619047626,0.41500000000000004,200.0,4.0
518,5.0,20.0,5.0,0.375,0.28833333333333333,0.36166666666666664,200.0,4.0
519,5.0,20.0,5.0,0.375,0.3502930402930403,0.355,200.0,4.0
520,5.0,20.0,5.0,0.275,0.2785714285714286,0.2633333333333333,200.0,5.0
521,5.0,20.0,5.0,0.525,0.4867063492063492,0.47000000000000003,200.0,5.0
522,5.0,20.0,5.0,0.45,0.4677777777777778,0.43500000000000005,200.0,5.0
523,5.0,20.0,5.0,0.375,0.2911111111111111,0.36166666666666664,200.0,5.0
524,5.0,20.0,5.0,0.425,0.40583333333333327,0.40499999999999997,200.0,5.0
